Date,Product,Qty_Units,Group_Qty_Kg,Avg_Rate,Total_Amount,Category,Year,Month,Month_Name,Quarter,Week,Revenue_per_Kg
2024-01-22,Milma Katti Moru 500ml,534.0,275.01,28.29,15107.57,Curd,2024,1,Jan,1,4,54.934620559252394
2024-01-22,Skimmed Milk Curd 525g,15296.0,8030.4,30.68,469238.08,Curd,2024,1,Jan,1,4,58.43271568041443
2024-01-22,Dtm Curd 500g,1045.0,522.5,29.59,30916.37,Curd,2024,1,Jan,1,4,59.17008612440191
2024-01-22,Set Curd 1 Kg - Toned Milk,7.0,7.0,96.0,672.0,Curd,2024,1,Jan,1,4,96.0
2024-01-23,Skimmed Milk Curd 5kg,20.0,100.0,270.0,5400.02,Curd,2024,1,Jan,1,4,54.00020000000001
2024-01-23,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,1,Jan,1,4,60.0
2024-01-23,Milma Katti Moru 500ml,528.0,271.92,28.33,14959.15,Curd,2024,1,Jan,1,4,55.013055310385404
2024-01-23,Skimmed Milk Curd 525g,15112.0,7933.8,30.62,462682.84,Curd,2024,1,Jan,1,4,58.31793591973582
2024-01-23,Dtm Curd 500g,1046.0,523.0,29.53,30891.47,Curd,2024,1,Jan,1,4,59.06590822179732
2024-01-23,Set Curd 1 Kg - Toned Milk,5.0,5.0,96.0,480.0,Curd,2024,1,Jan,1,4,96.0
2024-01-24,Skimmed Milk Curd 5kg,32.0,160.0,263.75,8440.02,Curd,2024,1,Jan,1,4,52.750125000000004
2024-01-24,Milma Katti Moru 500ml,471.0,242.57,28.25,13303.72,Curd,2024,1,Jan,1,4,54.84486952219978
2024-01-24,Skimmed Milk Curd 525g,16802.0,8821.05,30.65,514936.54,Curd,2024,1,Jan,1,4,58.37587815509492
2024-01-24,Dtm Curd 500g,1020.0,510.0,29.79,30387.14,Curd,2024,1,Jan,1,4,59.58262745098039
2024-01-25,Milma Katti Moru 500ml,576.0,296.64,28.24,16266.07,Curd,2024,1,Jan,1,4,54.834378371089535
2024-01-25,Skimmed Milk Curd 525g,16460.0,8641.5,30.66,504582.15,Curd,2024,1,Jan,1,4,58.39057455302899
2024-01-25,Dtm Curd 500g,1076.0,538.0,29.72,31974.68,Curd,2024,1,Jan,1,4,59.432490706319705
2024-01-26,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,1,Jan,1,4,54.00020000000001
2024-01-26,Milma Katti Moru 500ml,450.0,231.75,28.34,12750.92,Curd,2024,1,Jan,1,4,55.02015102481122
2024-01-26,Skimmed Milk Curd 525g,18585.0,9757.13,30.61,568956.08,Curd,2024,1,Jan,1,4,58.311827350870594
2024-01-26,Dtm Curd 500g,1350.0,675.0,29.7,40090.11,Curd,2024,1,Jan,1,4,59.39275555555556
2024-01-27,Skimmed Milk Curd 5kg,32.0,160.0,270.0,8640.02,Curd,2024,1,Jan,1,4,54.000125000000004
2024-01-27,Milma Katti Moru 500ml,530.0,272.95,28.0,14840.67,Curd,2024,1,Jan,1,4,54.37138670086097
2024-01-27,Skimmed Milk Curd 525g,27275.0,14319.38,30.67,836403.73,Curd,2024,1,Jan,1,4,58.41061065493059
2024-01-27,Dtm Curd 500g,1581.0,790.5,29.62,46823.58,Curd,2024,1,Jan,1,4,59.232865275142316
2024-01-27,Set Curd 1 Kg - Toned Milk,4.0,4.0,96.0,383.99,Curd,2024,1,Jan,1,4,95.9975
2024-01-28,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,1,Jan,1,4,54.00020000000001
2024-01-28,Milma Katti Moru 500ml,480.0,247.2,28.46,13661.1,Curd,2024,1,Jan,1,4,55.26334951456311
2024-01-28,Skimmed Milk Curd 525g,16525.0,8675.63,30.62,505998.21,Curd,2024,1,Jan,1,4,58.324088279467894
2024-01-28,Dtm Curd 500g,1131.0,565.5,29.39,33243.13,Curd,2024,1,Jan,1,4,58.78537577365163
2024-01-28,Set Curd 1 Kg - Toned Milk,5.0,5.0,96.0,480.0,Curd,2024,1,Jan,1,4,96.0
2024-01-29,Skimmed Milk Curd 5kg,12.0,60.0,270.0,3240.02,Curd,2024,1,Jan,1,5,54.00033333333333
2024-01-29,Special Curd 500gm- Tonned Milk,140.0,70.0,30.0,4200.0,Curd,2024,1,Jan,1,5,60.0
2024-01-29,Milma Katti Moru 500ml,540.0,278.1,28.23,15242.82,Curd,2024,1,Jan,1,5,54.81057173678532
2024-01-29,Skimmed Milk Curd 525g,14816.0,7778.4,30.62,453647.5,Curd,2024,1,Jan,1,5,58.32144142754294
2024-01-29,Dtm Curd 500g,900.0,450.0,29.85,26863.02,Curd,2024,1,Jan,1,5,59.6956
2024-01-30,Skimmed Milk Curd 5kg,20.0,100.0,270.0,5400.02,Curd,2024,1,Jan,1,5,54.00020000000001
2024-01-30,Milma Katti Moru 500ml,540.0,278.1,28.35,15309.09,Curd,2024,1,Jan,1,5,55.048867313915856
2024-01-30,Skimmed Milk Curd 525g,14929.0,7837.73,30.66,457678.41,Curd,2024,1,Jan,1,5,58.39425573475994
2024-01-30,Dtm Curd 500g,870.0,435.0,30.01,26105.3,Curd,2024,1,Jan,1,5,60.01218390804598
2024-01-31,Skimmed Milk Curd 5kg,17.0,85.0,270.0,4590.01,Curd,2024,1,Jan,1,5,54.00011764705883
2024-01-31,Milma Katti Moru 500ml,508.0,261.62,28.19,14322.92,Curd,2024,1,Jan,1,5,54.74703768825013
2024-01-31,Skimmed Milk Curd 525g,14220.0,7465.5,30.64,435770.86,Curd,2024,1,Jan,1,5,58.37128926394749
2024-01-31,Dtm Curd 500g,992.0,496.0,29.56,29328.37,Curd,2024,1,Jan,1,5,59.12977822580645
2024-02-01,Milma Katti Moru 500ml,576.0,296.64,28.06,16159.95,Curd,2024,2,Feb,1,5,54.476638349514566
2024-02-01,Skimmed Milk Curd 525g,13017.0,6833.93,30.59,398202.24,Curd,2024,2,Feb,1,5,58.2684107095039
2024-02-01,Dtm Curd 500g,725.0,362.5,30.04,21782.31,Curd,2024,2,Feb,1,5,60.08913103448276
2024-02-02,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,2,Feb,1,5,54.00020000000001
2024-02-02,Milma Katti Moru 500ml,668.0,344.02,28.16,18811.77,Curd,2024,2,Feb,1,5,54.68219870937737
2024-02-02,Skimmed Milk Curd 525g,17958.0,9427.95,30.6,549511.99,Curd,2024,2,Feb,1,5,58.28541623576705
2024-02-02,Dtm Curd 500g,995.0,497.5,29.51,29365.1,Curd,2024,2,Feb,1,5,59.025326633165825
2024-02-03,Skimmed Milk Curd 5kg,12.0,60.0,270.0,3240.02,Curd,2024,2,Feb,1,5,54.00033333333333
2024-02-03,Milma Katti Moru 500ml,600.0,309.0,28.32,16992.49,Curd,2024,2,Feb,1,5,54.991877022653725
2024-02-03,Skimmed Milk Curd 525g,28008.0,14704.2,30.67,858988.35,Curd,2024,2,Feb,1,5,58.417890806708286
2024-02-03,Dtm Curd 500g,1201.0,600.5,29.77,35755.39,Curd,2024,2,Feb,1,5,59.54269775187344
2024-02-04,Milma Katti Moru 500ml,600.0,309.0,28.25,16952.58,Curd,2024,2,Feb,1,5,54.862718446601946
2024-02-04,Skimmed Milk Curd 525g,16777.0,8807.93,30.65,514246.02,Curd,2024,2,Feb,1,5,58.3844353894729
2024-02-04,Dtm Curd 500g,1055.0,527.5,29.52,31141.11,Curd,2024,2,Feb,1,5,59.03527962085308
2024-02-05,Skimmed Milk Curd 5kg,12.0,60.0,270.0,3240.02,Curd,2024,2,Feb,1,6,54.00033333333333
2024-02-05,Special Curd 500gm- Tonned Milk,50.0,25.0,30.0,1500.01,Curd,2024,2,Feb,1,6,60.0004
2024-02-05,Milma Katti Moru 500ml,762.0,392.43,28.17,21464.44,Curd,2024,2,Feb,1,6,54.6962260785363
2024-02-05,Skimmed Milk Curd 525g,15263.0,8013.08,30.62,467365.68,Curd,2024,2,Feb,1,6,58.32534805592856
2024-02-05,Dtm Curd 500g,855.0,427.5,29.6,25307.9,Curd,2024,2,Feb,1,6,59.199766081871346
2024-02-05,Set Curd 1 Kg - Toned Milk,2.0,2.0,96.0,192.0,Curd,2024,2,Feb,1,6,96.0
2024-02-06,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,2,Feb,1,6,54.00020000000001
2024-02-06,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,2,Feb,1,6,60.0
2024-02-06,Milma Katti Moru 500ml,1159.0,596.89,28.19,32669.8,Curd,2024,2,Feb,1,6,54.73336795724505
2024-02-06,Skimmed Milk Curd 525g,13764.0,7226.1,30.64,421740.4,Curd,2024,2,Feb,1,6,58.36348791187501
2024-02-06,Dtm Curd 500g,880.0,440.0,29.83,26246.31,Curd,2024,2,Feb,1,6,59.65070454545455
2024-02-06,Set Curd 1 Kg - Toned Milk,9.0,9.0,96.0,863.99,Curd,2024,2,Feb,1,6,95.99888888888889
2024-02-07,Skimmed Milk Curd 5kg,2.0,10.0,270.01,540.01,Curd,2024,2,Feb,1,6,54.001
2024-02-07,Milma Katti Moru 500ml,1041.0,536.12,28.1,29255.41,Curd,2024,2,Feb,1,6,54.56877191673506
2024-02-07,Skimmed Milk Curd 525g,15610.0,8195.25,30.63,478060.54,Curd,2024,2,Feb,1,6,58.333856807296904
2024-02-07,Dtm Curd 500g,935.0,467.5,29.73,27793.69,Curd,2024,2,Feb,1,6,59.45174331550802
2024-02-08,Milma Katti Moru 500ml,1175.0,605.13,28.27,33215.96,Curd,2024,2,Feb,1,6,54.8906185447755
2024-02-08,Skimmed Milk Curd 525g,15610.0,8195.25,30.61,477891.64,Curd,2024,2,Feb,1,6,58.31324730789177
2024-02-08,Dtm Curd 500g,1135.0,567.5,29.61,33608.34,Curd,2024,2,Feb,1,6,59.221744493392066
2024-02-09,Milma Katti Moru 500ml,990.0,509.85,28.07,27790.44,Curd,2024,2,Feb,1,6,54.50709032068255
2024-02-09,Skimmed Milk Curd 525g,20345.0,10681.13,30.61,622808.28,Curd,2024,2,Feb,1,6,58.309212602037434
2024-02-09,Dtm Curd 500g,1066.0,533.0,29.62,31573.29,Curd,2024,2,Feb,1,6,59.23694183864916
2024-02-10,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,2,Feb,1,6,54.00020000000001
2024-02-10,Milma Katti Moru 500ml,996.0,512.94,28.27,28155.37,Curd,2024,2,Feb,1,6,54.890182087573585
2024-02-10,Skimmed Milk Curd 525g,26979.0,14163.98,30.66,827122.3,Curd,2024,2,Feb,1,6,58.39617819285258
2024-02-10,Dtm Curd 500g,1170.0,585.0,29.49,34501.74,Curd,2024,2,Feb,1,6,58.97733333333333
2024-02-11,Milma Katti Moru 500ml,804.0,414.06,27.92,22450.57,Curd,2024,2,Feb,1,6,54.22057189779259
2024-02-11,Skimmed Milk Curd 525g,17988.0,9443.7,30.6,550366.56,Curd,2024,2,Feb,1,6,58.27870008577147
2024-02-11,Dtm Curd 500g,920.0,460.0,29.65,27275.29,Curd,2024,2,Feb,1,6,59.29410869565218
2024-02-12,Skimmed Milk Curd 5kg,43.0,215.0,270.0,11610.03,Curd,2024,2,Feb,1,7,54.00013953488372
2024-02-12,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,2,Feb,1,7,60.0
2024-02-12,Milma Katti Moru 500ml,584.0,300.76,28.39,16578.92,Curd,2024,2,Feb,1,7,55.123420667641966
2024-02-12,Skimmed Milk Curd 525g,10500.0,5512.5,30.71,322453.73,Curd,2024,2,Feb,1,7,58.49500770975057
2024-02-12,Dtm Curd 500g,435.0,217.5,30.33,13192.11,Curd,2024,2,Feb,1,7,60.65337931034483
2024-02-13,Milma Katti Moru 500ml,951.0,489.77,28.2,26816.65,Curd,2024,2,Feb,1,7,54.753557792433185
2024-02-13,Skimmed Milk Curd 525g,14866.0,7804.65,30.62,455212.59,Curd,2024,2,Feb,1,7,58.325817301224276
2024-02-13,Dtm Curd 500g,910.0,455.0,29.63,26966.96,Curd,2024,2,Feb,1,7,59.268043956043954
2024-02-13,Set Curd 1 Kg - Toned Milk,3.0,3.0,96.0,288.01,Curd,2024,2,Feb,1,7,96.00333333333333
2024-02-14,Skimmed Milk Curd 5kg,2.0,10.0,270.01,540.01,Curd,2024,2,Feb,1,7,54.001
2024-02-14,Special Curd 500gm- Tonned Milk,10.0,5.0,32.86,328.59,Curd,2024,2,Feb,1,7,65.71799999999999
2024-02-14,Milma Katti Moru 500ml,1142.0,588.13,28.05,32028.22,Curd,2024,2,Feb,1,7,54.45772193222587
2024-02-14,Skimmed Milk Curd 525g,17927.0,9411.68,30.57,548086.74,Curd,2024,2,Feb,1,7,58.23474023766214
2024-02-14,Dtm Curd 500g,1221.0,610.5,29.67,36223.3,Curd,2024,2,Feb,1,7,59.33382473382474
2024-02-14,Set Curd 1 Kg - Toned Milk,4.0,4.0,96.0,383.99,Curd,2024,2,Feb,1,7,95.9975
2024-02-15,Skimmed Milk Curd 5kg,2.0,10.0,270.01,540.01,Curd,2024,2,Feb,1,7,54.001
2024-02-15,Milma Katti Moru 500ml,1138.0,586.07,28.1,31973.51,Curd,2024,2,Feb,1,7,54.55578685139999
2024-02-15,Skimmed Milk Curd 525g,17636.0,9258.9,30.63,540249.06,Curd,2024,2,Feb,1,7,58.34916242750219
2024-02-15,Dtm Curd 500g,1070.0,535.0,29.74,31817.57,Curd,2024,2,Feb,1,7,59.47209345794393
2024-02-16,Skimmed Milk Curd 5kg,11.0,55.0,260.0,2860.01,Curd,2024,2,Feb,1,7,52.00018181818182
2024-02-16,Special Curd 500gm- Tonned Milk,60.0,30.0,30.0,1800.0,Curd,2024,2,Feb,1,7,60.0
2024-02-16,Milma Katti Moru 500ml,1019.0,524.79,28.12,28653.77,Curd,2024,2,Feb,1,7,54.600449703691005
2024-02-16,Skimmed Milk Curd 525g,17507.0,9191.18,30.62,535990.17,Curd,2024,2,Feb,1,7,58.31570810276809
2024-02-16,Dtm Curd 500g,851.0,425.5,29.44,25054.34,Curd,2024,2,Feb,1,7,58.8821151586369
2024-02-17,Skimmed Milk Curd 5kg,33.0,165.0,269.09,8880.01,Curd,2024,2,Feb,1,7,53.81824242424243
2024-02-17,Milma Katti Moru 500ml,1132.0,582.98,27.98,31670.34,Curd,2024,2,Feb,1,7,54.32491680675152
2024-02-17,Skimmed Milk Curd 525g,23568.0,12373.2,30.66,722622.72,Curd,2024,2,Feb,1,7,58.402250024245944
2024-02-17,Dtm Curd 500g,1280.0,640.0,29.72,38042.88,Curd,2024,2,Feb,1,7,59.44199999999999
2024-02-18,Skimmed Milk Curd 5kg,2.0,10.0,270.01,540.01,Curd,2024,2,Feb,1,7,54.001
2024-02-18,Milma Katti Moru 500ml,1102.0,567.53,28.01,30870.62,Curd,2024,2,Feb,1,7,54.39469279157049
2024-02-18,Skimmed Milk Curd 525g,16602.0,8716.05,30.62,508300.64,Curd,2024,2,Feb,1,7,58.317774680044295
2024-02-18,Dtm Curd 500g,1000.0,500.0,29.56,29556.44,Curd,2024,2,Feb,1,7,59.11288
2024-02-19,Skimmed Milk Curd 5kg,26.0,130.0,270.0,7020.02,Curd,2024,2,Feb,1,8,54.00015384615385
2024-02-19,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,2,Feb,1,8,60.0
2024-02-19,Milma Katti Moru 500ml,1299.0,668.99,27.93,36279.36,Curd,2024,2,Feb,1,8,54.23004828173814
2024-02-19,Skimmed Milk Curd 525g,17793.0,9341.33,30.64,545100.22,Curd,2024,2,Feb,1,8,58.35359847045335
2024-02-19,Dtm Curd 500g,1104.0,552.0,29.61,32691.38,Curd,2024,2,Feb,1,8,59.22351449275362
2024-02-20,Skimmed Milk Curd 5kg,12.0,60.0,270.0,3240.02,Curd,2024,2,Feb,1,8,54.00033333333333
2024-02-20,Special Curd 500gm- Tonned Milk,10.0,5.0,32.86,328.59,Curd,2024,2,Feb,1,8,65.71799999999999
2024-02-20,Milma Katti Moru 500ml,1592.0,819.88,27.97,44520.47,Curd,2024,2,Feb,1,8,54.301202615016834
2024-02-20,Skimmed Milk Curd 525g,16328.0,8572.2,30.61,499721.61,Curd,2024,2,Feb,1,8,58.295607895289415
2024-02-20,Dtm Curd 500g,935.0,467.5,29.65,27719.28,Curd,2024,2,Feb,1,8,59.29257754010695
2024-02-20,Set Curd 1 Kg - Toned Milk,8.0,8.0,96.0,768.01,Curd,2024,2,Feb,1,8,96.00125
2024-02-21,Milma Katti Moru 500ml,1370.0,705.55,28.15,38570.71,Curd,2024,2,Feb,1,8,54.66757848486996
2024-02-21,Skimmed Milk Curd 525g,17094.0,8974.35,30.64,523740.15,Curd,2024,2,Feb,1,8,58.35967507396079
2024-02-21,Dtm Curd 500g,965.0,482.5,29.55,28514.23,Curd,2024,2,Feb,1,8,59.09684974093264
2024-02-22,Skimmed Milk Curd 5kg,10.0,50.0,270.0,2700.01,Curd,2024,2,Feb,1,8,54.00020000000001
2024-02-22,Milma Katti Moru 500ml,1535.0,790.53,27.99,42957.88,Curd,2024,2,Feb,1,8,54.34060693458819
2024-02-22,Skimmed Milk Curd 525g,20413.0,10716.83,30.64,625490.25,Curd,2024,2,Feb,1,8,58.365230203334384
2024-02-22,Dtm Curd 500g,975.0,487.5,29.71,28971.49,Curd,2024,2,Feb,1,8,59.42869743589744
2024-02-22,Kattimoru 250 Ml Sachet,1545.0,386.25,0.08,120.01,Curd,2024,2,Feb,1,8,0.310705501618123
2024-02-23,Skimmed Milk Curd 5kg,1.0,5.0,270.0,270.0,Curd,2024,2,Feb,1,8,54.0
2024-02-23,Milma Katti Moru 500ml,1562.0,804.43,28.06,43824.62,Curd,2024,2,Feb,1,8,54.47909700036051
2024-02-23,Skimmed Milk Curd 525g,22945.0,12046.13,30.64,703032.52,Curd,2024,2,Feb,1,8,58.36169126516151
2024-02-23,Dtm Curd 500g,1365.0,682.5,29.59,40394.61,Curd,2024,2,Feb,1,8,59.186241758241756
2024-02-24,Skimmed Milk Curd 5kg,13.0,65.0,270.0,3510.02,Curd,2024,2,Feb,1,8,54.00030769230769
2024-02-24,Milma Katti Moru 500ml,1470.0,757.05,28.08,41278.87,Curd,2024,2,Feb,1,8,54.52594940888978
2024-02-24,Skimmed Milk Curd 525g,22839.0,11990.48,30.66,700172.58,Curd,2024,2,Feb,1,8,58.39404093914506
2024-02-24,Dtm Curd 500g,955.0,477.5,29.67,28336.12,Curd,2024,2,Feb,1,8,59.34265968586387
2024-02-25,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,2,Feb,1,8,54.00018181818182
2024-02-25,Milma Katti Moru 500ml,1492.0,768.38,28.09,41916.16,Curd,2024,2,Feb,1,8,54.551341784013125
2024-02-25,Skimmed Milk Curd 525g,21388.0,11228.7,30.65,655518.46,Curd,2024,2,Feb,1,8,58.37883815579719
2024-02-25,Dtm Curd 500g,1045.0,522.5,29.42,30739.68,Curd,2024,2,Feb,1,8,58.83192344497608
2024-02-26,Skimmed Milk Curd 5kg,1.0,5.0,270.0,270.0,Curd,2024,2,Feb,1,9,54.0
2024-02-26,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,2,Feb,1,9,60.0
2024-02-26,Milma Katti Moru 500ml,1464.0,753.96,28.12,41174.76,Curd,2024,2,Feb,1,9,54.61133216616266
2024-02-26,Skimmed Milk Curd 525g,18595.0,9762.38,30.6,569076.93,Curd,2024,2,Feb,1,9,58.29284764575852
2024-02-26,Dtm Curd 500g,1075.0,537.5,29.68,31906.7,Curd,2024,2,Feb,1,9,59.3613023255814
2024-02-26,Set Curd 1 Kg - Toned Milk,101.0,101.0,96.0,9696.01,Curd,2024,2,Feb,1,9,96.00009900990099
2024-02-27,Skimmed Milk Curd 5kg,41.0,205.0,270.0,11070.0,Curd,2024,2,Feb,1,9,54.0
2024-02-27,Milma Katti Moru 500ml,1439.0,741.09,28.11,40450.13,Curd,2024,2,Feb,1,9,54.58194011523566
2024-02-27,Skimmed Milk Curd 525g,18503.0,9714.08,30.64,566857.66,Curd,2024,2,Feb,1,9,58.35423014840315
2024-02-27,Dtm Curd 500g,1255.0,627.5,29.67,37234.56,Curd,2024,2,Feb,1,9,59.33794422310756
2024-02-27,Set Curd 1 Kg - Toned Milk,4.0,4.0,96.0,383.99,Curd,2024,2,Feb,1,9,95.9975
2024-02-28,Skimmed Milk Curd 5kg,16.0,80.0,270.0,4320.0,Curd,2024,2,Feb,1,9,54.0
2024-02-28,Milma Katti Moru 500ml,1696.0,873.44,28.1,47657.1,Curd,2024,2,Feb,1,9,54.56253434694999
2024-02-28,Skimmed Milk Curd 525g,19205.0,10082.63,30.62,588128.49,Curd,2024,2,Feb,1,9,58.33086109477389
2024-02-28,Dtm Curd 500g,935.0,467.5,29.61,27682.13,Curd,2024,2,Feb,1,9,59.213112299465244
2024-02-28,Set Curd 1 Kg - Toned Milk,3.0,3.0,96.0,288.01,Curd,2024,2,Feb,1,9,96.00333333333333
2024-02-29,Skimmed Milk Curd 5kg,15.0,75.0,267.33,4010.01,Curd,2024,2,Feb,1,9,53.466800000000006
2024-02-29,Milma Katti Moru 500ml,1600.0,824.0,28.07,44912.87,Curd,2024,2,Feb,1,9,54.50591019417476
2024-02-29,Skimmed Milk Curd 525g,19053.0,10002.83,30.62,583452.5,Curd,2024,2,Feb,1,9,58.328742965740695
2024-02-29,Dtm Curd 500g,1020.0,510.0,29.56,30154.64,Curd,2024,2,Feb,1,9,59.126745098039216
2024-03-01,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,9,54.00018181818182
2024-03-01,Milma Katti Moru 500ml,1749.0,900.74,27.92,48839.98,Curd,2024,3,Mar,1,9,54.222061860248246
2024-03-01,Skimmed Milk Curd 525g,22555.0,11841.38,30.61,690355.41,Curd,2024,3,Mar,1,9,58.30024963306642
2024-03-01,Dtm Curd 500g,1255.0,627.5,29.76,37346.36,Curd,2024,3,Mar,1,9,59.51611155378486
2024-03-02,Skimmed Milk Curd 5kg,13.0,65.0,270.0,3510.02,Curd,2024,3,Mar,1,9,54.00030769230769
2024-03-02,Milma Katti Moru 500ml,1599.0,823.49,28.02,44804.2,Curd,2024,3,Mar,1,9,54.40770379725315
2024-03-02,Skimmed Milk Curd 525g,24234.0,12722.85,30.65,742722.62,Curd,2024,3,Mar,1,9,58.37706331521632
2024-03-02,Dtm Curd 500g,1235.0,617.5,29.65,36617.85,Curd,2024,3,Mar,1,9,59.300161943319836
2024-03-02,Set Curd 1 Kg - Toned Milk,100.0,100.0,96.0,9600.0,Curd,2024,3,Mar,1,9,96.0
2024-03-03,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,9,54.00018181818182
2024-03-03,Milma Katti Moru 500ml,1518.0,781.77,28.04,42568.05,Curd,2024,3,Mar,1,9,54.45086150658123
2024-03-03,Skimmed Milk Curd 525g,20564.0,10796.1,30.61,629541.4,Curd,2024,3,Mar,1,9,58.31192745528478
2024-03-03,Dtm Curd 500g,1336.0,668.0,29.73,39714.09,Curd,2024,3,Mar,1,9,59.45223053892215
2024-03-04,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,10,54.00018181818182
2024-03-04,Special Curd 500gm- Tonned Milk,40.0,20.0,30.0,1200.0,Curd,2024,3,Mar,1,10,60.0
2024-03-04,Milma Katti Moru 500ml,1909.0,983.14,28.15,53744.48,Curd,2024,3,Mar,1,10,54.66615131110524
2024-03-04,Skimmed Milk Curd 525g,20564.0,10796.1,30.62,629690.88,Curd,2024,3,Mar,1,10,58.32577319587629
2024-03-04,Dtm Curd 500g,1150.0,575.0,29.82,34294.06,Curd,2024,3,Mar,1,10,59.64184347826087
2024-03-05,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,10,54.00018181818182
2024-03-05,Milma Katti Moru 500ml,1862.0,958.93,28.14,52400.4,Curd,2024,3,Mar,1,10,54.64465602285882
2024-03-05,Skimmed Milk Curd 525g,20594.0,10811.85,30.63,630740.53,Curd,2024,3,Mar,1,10,58.33789129519925
2024-03-05,Dtm Curd 500g,1155.0,577.5,29.81,34429.63,Curd,2024,3,Mar,1,10,59.61840692640692
2024-03-05,Set Curd 1 Kg - Toned Milk,4.0,4.0,96.0,383.99,Curd,2024,3,Mar,1,10,95.9975
2024-03-06,Skimmed Milk Curd 5kg,1.0,5.0,270.0,270.0,Curd,2024,3,Mar,1,10,54.0
2024-03-06,Special Curd 500gm- Tonned Milk,10.0,5.0,32.86,328.59,Curd,2024,3,Mar,1,10,65.71799999999999
2024-03-06,Milma Katti Moru 500ml,1776.0,914.64,28.09,49879.37,Curd,2024,3,Mar,1,10,54.53442884632205
2024-03-06,Skimmed Milk Curd 525g,21227.0,11144.18,30.6,649596.89,Curd,2024,3,Mar,1,10,58.29023669754078
2024-03-06,Dtm Curd 500g,1110.0,555.0,29.67,32930.21,Curd,2024,3,Mar,1,10,59.33371171171171
2024-03-06,Set Curd 1 Kg - Toned Milk,5.0,5.0,96.0,480.0,Curd,2024,3,Mar,1,10,96.0
2024-03-07,Skimmed Milk Curd 5kg,17.0,85.0,268.82,4570.0,Curd,2024,3,Mar,1,10,53.76470588235294
2024-03-07,Milma Katti Moru 500ml,2069.0,1065.54,28.06,58060.66,Curd,2024,3,Mar,1,10,54.48942320325845
2024-03-07,Skimmed Milk Curd 525g,22469.0,11796.23,30.66,688836.6,Curd,2024,3,Mar,1,10,58.39463964334368
2024-03-07,Dtm Curd 500g,1315.0,657.5,29.69,39047.93,Curd,2024,3,Mar,1,10,59.388486692015206
2024-03-08,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,10,54.00018181818182
2024-03-08,Milma Katti Moru 500ml,216.0,111.24,27.53,5947.2,Curd,2024,3,Mar,1,10,53.46278317152104
2024-03-08,Skimmed Milk Curd 525g,25196.0,13227.9,30.63,771851.7,Curd,2024,3,Mar,1,10,58.35028235774386
2024-03-08,Dtm Curd 500g,1285.0,642.5,29.74,38215.62,Curd,2024,3,Mar,1,10,59.479564202334636
2024-03-09,Skimmed Milk Curd 5kg,11.0,55.0,270.0,2970.01,Curd,2024,3,Mar,1,10,54.00018181818182
2024-03-09,Milma Katti Moru 500ml,2730.0,1405.95,28.0,76447.04,Curd,2024,3,Mar,1,10,54.37393932927913
2024-03-09,Skimmed Milk Curd 525g,26672.0,14002.8,30.64,817238.27,Curd,2024,3,Mar,1,10,58.36248964492816
2024-03-09,Dtm Curd 500g,1390.0,695.0,29.66,41221.39,Curd,2024,3,Mar,1,10,59.31135251798561
2024-03-09,Set Curd 1 Kg - Toned Milk,150.0,150.0,96.0,14400.01,Curd,2024,3,Mar,1,10,96.00006666666667
2024-03-10,Skimmed Milk Curd 5kg,7.0,35.0,270.0,1890.0,Curd,2024,3,Mar,1,10,54.0
2024-03-10,Milma Katti Moru 500ml,2020.0,1040.3,28.08,56729.03,Curd,2024,3,Mar,1,10,54.53141401518793
2024-03-10,Skimmed Milk Curd 525g,24350.0,12783.75,30.63,745837.19,Curd,2024,3,Mar,1,10,58.34259822039699
2024-03-10,Dtm Curd 500g,1490.0,745.0,29.79,44388.99,Curd,2024,3,Mar,1,10,59.58253691275168
2024-03-10,Set Curd 1 Kg - Toned Milk,2.0,2.0,96.0,192.0,Curd,2024,3,Mar,1,10,96.0
2024-03-11,Skimmed Milk Curd 5kg,20.0,100.0,270.0,5400.02,Curd,2024,3,Mar,1,11,54.00020000000001
